valid_time,latitude,longitude,sst,msl,u10,v10,number,expver
1993-01-01,14.0,99.5,,101300.44,-0.25193596,-0.4755144,0,0001
1993-01-01,14.0,99.75,,101290.06,-0.4018383,-0.45354176,0,0001
1993-01-01,14.0,100.0,,101283.19,-0.57273674,-0.21721363,0,0001
1993-01-01,14.0,100.25,,101281.06,-0.77342033,-0.0487566,0,0001
1993-01-01,14.0,100.5,,101283.06,-0.89549065,0.13386059,0,0001
1993-01-01,14.0,100.75,,101291.31,-1.0595531,0.13190746,0,0001
1993-01-01,14.0,101.0,,101293.69,-1.2094555,0.089426994,0,0001
1993-01-01,14.0,101.25,,101302.69,-1.3539867,-0.13176441,0,0001
1993-01-01,14.0,101.5,,101316.44,-1.3285961,-0.4755144,0,0001
1993-01-01,13.75,99.5,,101309.94,-0.17625237,-0.15178394,0,0001
1993-01-01,13.75,99.75,,101292.44,-0.2846508,-0.14543629,0,0001
1993-01-01,13.75,100.0,,101283.69,-0.49461174,0.004954338,0,0001
1993-01-01,13.75,100.25,,101281.69,-0.69724846,0.17438793,0,0001
1993-01-01,13.75,100.5,,101280.56,-0.84617424,0.20759106,0,0001
1993-01-01,13.75,100.75,,101286.44,-1.0053539,0.1597395,0,0001
1993-01-01,13.75,101.0,,101291.06,-1.2592602,-0.047780037,0,0001
1993-01-01,13.75,101.25,,101295.44,-1.5209789,-0.19621754,0,0001
1993-01-01,13.75,101.5,,101306.94,-1.5639477,-0.33342457,0,0001
1993-01-01,13.5,99.5,,101342.69,-0.29588127,-0.055104256,0,0001
1993-01-01,13.5,99.75,,101292.56,-0.20115471,-0.02922535,0,0001
1993-01-01,13.5,100.0,,101283.69,-0.4150219,0.1284895,0,0001
1993-01-01,13.5,100.25,,101283.44,-0.53367424,0.5889387,0,0001
1993-01-01,13.5,100.5,300.0105,101282.44,-0.67429924,0.6260481,0,0001
1993-01-01,13.5,100.75,,101283.06,-0.74949455,0.32429028,0,0001
1993-01-01,13.5,101.0,,101288.19,-1.0624828,-0.03703785,0,0001
1993-01-01,13.5,101.25,,101296.56,-1.4369946,-0.22404957,0,0001
1993-01-01,13.5,101.5,,101309.19,-1.4951,-0.2440691,0,0001
1993-01-01,13.25,99.5,,101366.31,-0.37498283,-0.113209724,0,0001
1993-01-01,13.25,99.75,,101310.44,-0.27244377,-0.08049488,0,0001
1993-01-01,13.25,100.0,,101283.31,-0.5912914,0.20954418,0,0001
1993-01-01,13.25,100.25,299.94995,101283.06,-0.71043205,0.6704817,0,0001
1993-01-01,13.25,100.5,300.0808,101282.94,-0.34129143,0.88776684,0,0001
1993-01-01,13.25,100.75,300.14233,101282.94,-0.35447502,0.5791731,0,0001
1993-01-01,13.25,101.0,,101288.94,-0.78123283,0.050364494,0,0001
1993-01-01,13.25,101.25,,101298.69,-1.1679516,-0.18498707,0,0001
1993-01-01,13.25,101.5,,101306.06,-1.2055492,-0.23967457,0,0001
1993-01-01,13.0,99.5,,101375.94,-0.47703362,-0.25822926,0,0001
1993-01-01,13.0,99.75,,101313.81,-0.34080315,-0.23479176,0,0001
1993-01-01,13.0,100.0,299.90405,101285.44,-0.67967033,0.02497387,0,0001
1993-01-01,13.0,100.25,300.06226,101282.31,-0.6552563,0.38434887,0,0001
1993-01-01,13.0,100.5,300.22632,101281.31,-0.22947502,0.61188793,0,0001
1993-01-01,13.0,100.75,300.21753,101283.44,-0.0868969,0.53083324,0,0001
1993-01-01,13.0,101.0,,101293.81,-0.53123283,0.065989494,0,0001
1993-01-01,13.0,101.25,,101301.06,-0.7670727,-0.11516285,0,0001
1993-01-01,13.0,101.5,,101299.56,-0.80125237,-0.22649097,0,0001
1993-01-01,12.75,99.5,,101367.19,-0.6103344,-0.3641863,0,0001
1993-01-01,12.75,99.75,,101307.69,-0.4487133,-0.28947926,0,0001
1993-01-01,12.75,100.0,,101283.06,-0.6708813,-0.05266285,0,0001
1993-01-01,12.75,100.25,300.13354,101281.31,-0.59373283,0.2608137,0,0001
1993-01-01,12.75,100.5,300.39038,101280.06,-0.1181469,0.48054028,0,0001
1993-01-01,12.75,100.75,300.44604,101280.44,0.021501541,0.46247387,0,0001
1993-01-01,12.75,101.0,,101285.31,-0.22898674,0.2739973,0,0001
1993-01-01,12.75,101.25,,101287.06,-0.31785393,0.13483715,0,0001
1993-01-01,12.75,101.5,,101286.94,-0.3784008,0.016184807,0,0001
1993-01-01,12.5,99.5,,101359.94,-0.6728344,-0.36955738,0,0001
1993-01-01,12.5,99.75,,101314.06,-0.5009594,-0.23283863,0,0001
1993-01-01,12.5,100.0,300.1892,101284.06,-0.6489086,0.0020246506,0,0001
1993-01-01,12.5,100.25,300.3318,101278.56,-0.52293205,0.2510481,0,0001
1993-01-01,12.5,100.5,300.57886,101279.31,-0.08787346,0.45319653,0,0001
1993-01-01,12.5,100.75,300.74194,101279.06,0.06300545,0.58796215,0,0001
1993-01-01,12.5,101.0,300.81714,101281.44,-0.04148674,0.6719465,0,0001
1993-01-01,12.5,101.25,300.89233,101277.06,-0.06785393,0.5943098,0,0001
1993-01-01,12.5,101.5,300.79175,101281.69,-0.08299065,0.42096996,0,0001
1993-01-01,12.25,99.5,,101356.06,-0.8163891,-0.3822527,0,0001
1993-01-01,12.25,99.75,,101318.81,-0.52586174,-0.25822926,0,0001
1993-01-01,12.25,100.0,300.53296,101283.69,-0.55174065,-0.024342537,0,0001
1993-01-01,12.25,100.25,300.57983,101277.19,-0.5014477,0.2222395,0,0001
1993-01-01,12.25,100.5,300.72827,101279.44,-0.24851799,0.3887434,0,0001
1993-01-01,12.25,100.75,300.948,101274.94,-0.15574455,0.41608715,0,0001
1993-01-01,12.25,101.0,300.94507,101277.31,-0.22801018,0.4849348,0,0001
1993-01-01,12.25,101.25,301.0232,101274.44,-0.29929924,0.40876293,0,0001
1993-01-01,12.25,101.5,300.9187,101278.56,-0.29588127,0.20221996,0,0001
1993-01-01,12.0,99.5,,101352.81,-0.93211174,-0.30315113,0,0001
1993-01-01,12.0,99.75,,101315.81,-0.63474846,-0.18303394,0,0001
1993-01-01,12.0,100.0,300.96265,101278.44,-0.5424633,0.02497387,0,0001
1993-01-01,12.0,100.25,300.86304,101273.31,-0.5214672,0.2534895,0,0001
1993-01-01,12.0,100.5,300.89917,101279.69,-0.47703362,0.35846996,0,0001
1993-01-01,12.0,100.75,301.12085,101275.44,-0.42088127,0.33991528,0,0001
1993-01-01,12.0,101.0,301.02026,101278.19,-0.50730705,0.34919262,0,0001
1993-01-01,12.0,101.25,301.04663,101275.56,-0.58006096,0.2583723,0,0001
1993-01-01,12.0,101.5,300.94897,101277.56,-0.51560783,0.08259106,0,0001
1993-02-01,14.0,99.5,,101260.75,-0.18832779,0.23511219,0,0001
1993-02-01,14.0,99.75,,101255.375,-0.37680435,0.5295458,0,0001
1993-02-01,14.0,100.0,,101252.5,-0.43442154,0.8889208,0,0001
1993-02-01,14.0,100.25,,101253.625,-0.4065895,1.1457567,0,0001
1993-02-01,14.0,100.5,,101257.875,-0.41000748,1.2683153,0,0001
1993-02-01,14.0,100.75,,101266.625,-0.3782692,1.1696825,0,0001
1993-02-01,14.0,101.0,,101269.5,-0.5037575,0.8747606,0,0001
1993-02-01,14.0,101.25,,101279.625,-0.6253395,0.5080614,0,0001
1993-02-01,14.0,101.5,,101291.875,-0.34115982,0.08716297,0,0001
1993-02-01,13.75,99.5,,101274.125,-0.19418716,0.36108875,0,0001
1993-02-01,13.75,99.75,,101262.125,-0.3597145,0.66870594,0,0001
1993-02-01,13.75,100.0,,101259.5,-0.4324684,1.2097216,0,0001
1993-02-01,13.75,100.25,,101260.75,-0.4041481,1.4768114,0,0001
1993-02-01,13.75,100.5,,101261.625,-0.24301529,1.6418505,0,0001
1993-02-01,13.75,100.75,,101268.0,-0.19272232,1.5026903,0,0001
1993-02-01,13.75,101.0,,101269.875,-0.3597145,0.9924364,0,0001
1993-02-01,13.75,101.25,,101273.625,-0.6072731,0.73657703,0,0001
1993-02-01,13.75,101.5,,101283.875,-0.4148903,0.48071766,0,0001
1993-02-01,13.5,99.5,,101311.0,-0.2610817,0.36206532,0,0001
1993-02-01,13.5,99.75,,101266.875,-0.34506607,0.7614794,0,0001
1993-02-01,13.5,100.0,,101264.125,-0.42172623,1.3244677,0,0001
1993-02-01,13.5,100.25,,101269.125,-0.26987076,2.5295458,0,0001
1993-02-01,13.5,100.5,299.9851,101270.125,-0.09994888,2.701909,0,0001
1993-02-01,13.5,100.75,,101271.0,0.001613617,2.0114794,0,0001
1993-02-01,13.5,101.0,,101273.125,-0.25717545,1.1823778,0,0001
1993-02-01,13.5,101.25,,101279.625,-0.59799576,0.87915516,0,0001
1993-02-01,13.5,101.5,,101291.375,-0.46323013,0.85083485,0,0001
1993-02-01,13.25,99.5,,101338.0,-0.2923317,0.22485828,0,0001
1993-02-01,13.25,99.75,,101288.375,-0.38119888,0.6823778,0,0001
1993-02-01,13.25,100.0,,101268.5,-0.58774185,1.9265184,0,0001
1993-02-01,13.25,100.25,299.98804,101273.5,-0.4353981,3.1330614,0,0001
1993-02-01,13.25,100.5,300.02612,101276.375,0.039699554,3.3732958,0,0001
1993-02-01,13.25,100.75,300.04175,101276.75,0.18667221,2.608159,0,0001
1993-02-01,13.25,101.0,,101280.75,-0.2298317,1.3225145,0,0001
1993-02-01,13.25,101.25,,101288.875,-0.5638161,0.9167528,0,0001
1993-02-01,13.25,101.5,,101296.375,-0.4637184,0.9221239,0,0001
1993-02-01,13.0,99.5,,101353.25,-0.32748795,0.10083485,0,0001
1993-02-01,13.0,99.75,,101295.125,-0.39584732,0.5363817,0,0001
1993-02-01,13.0,100.0,300.0183,101274.0,-0.61948013,1.7756395,0,0001
1993-02-01,13.0,100.25,300.1228,101275.875,-0.45297623,2.8161669,0,0001
1993-02-01,13.0,100.5,300.1853,101278.125,0.02602768,3.0324755,0,0001
1993-02-01,13.0,100.75,300.09937,101282.25,0.14663315,2.5134325,0,0001
1993-02-01,13.0,101.0,,101291.875,-0.2532692,1.3249559,0,0001
1993-02-01,13.0,101.25,,101299.625,-0.40610123,0.9489794,0,0001
1993-02-01,13.0,101.5,,101298.375,-0.37143326,0.86597157,0,0001
1993-02-01,12.75,99.5,,101349.125,-0.45053482,0.06714344,0,0001
1993-02-01,12.75,99.75,,101293.875,-0.5037575,0.48267078,0,0001
1993-02-01,12.75,100.0,,101276.375,-0.57407,1.5832567,0,0001
1993-02-01,12.75,100.25,300.22046,101279.375,-0.3704567,2.540288,0,0001
1993-02-01,12.75,100.5,300.29858,101280.5,0.0050315857,2.7248583,0,0001
1993-02-01,12.75,100.75,300.20874,101283.125,0.04507065,2.2844286,0,0001
1993-02-01,12.75,101.0,,101289.375,-0.15219498,1.6330614,0,0001
1993-02-01,12.75,101.25,,101292.875,-0.16635513,1.2756395,0,0001
1993-02-01,12.75,101.5,,101293.125,-0.14340591,1.158452,0,0001
1993-02-01,12.5,99.5,,101347.375,-0.50180435,0.057377815,0,0001
1993-02-01,12.5,99.75,,101304.5,-0.53842545,0.46802235,0,0001
1993-02-01,12.5,100.0,300.37085,101281.25,-0.53305435,1.53687,0,0001
1993-02-01,12.5,100.25,300.4265,101280.125,-0.29037857,2.3830614,0,0001
1993-02-01,12.5,100.5,300.46948,101283.125,0.032375336,2.5690966,0,0001
1993-02-01,12.5,100.75,300.41772,101285.75,0.086574554,2.5759325,0,0001
1993-02-01,12.5,101.0,300.4265,101289.875,0.011867523,2.5686083,0,0001
1993-02-01,12.5,101.25,300.52124,101287.75,0.032375336,2.479741,0,0001
1993-02-01,12.5,101.5,300.50757,101293.375,0.09292221,2.297124,0,0001
1993-02-01,12.25,99.5,,101349.25,-0.5154762,0.062260628,0,0001
1993-02-01,12.25,99.75,,101314.0,-0.45785904,0.42554188,0,0001
1993-02-01,12.25,100.0,300.6609,101285.5,-0.38412857,1.4016161,0,0001
1993-02-01,12.25,100.25,300.5974,101283.125,-0.23276138,2.1838427,0,0001
1993-02-01,12.25,100.5,300.55542,101286.75,-0.06332779,2.3640184,0,0001
1993-02-01,12.25,100.75,300.66187,101284.25,-0.034519196,2.339116,0,0001
1993-02-01,12.25,101.0,300.60425,101287.875,-0.09506607,2.3815966,0,0001
1993-02-01,12.25,101.25,300.64624,101286.875,-0.1595192,2.276616,0,0001
1993-02-01,12.25,101.5,300.57202,101291.5,-0.14926529,2.0227098,0,0001
1993-02-01,12.0,99.5,,101352.875,-0.64487076,0.11108875,0,0001
1993-02-01,12.0,99.75,,101317.625,-0.51010513,0.5192919,0,0001
1993-02-01,12.0,100.0,300.79565,101284.75,-0.32455826,1.3327684,0,0001
1993-02-01,12.0,100.25,300.68237,101282.75,-0.21908951,2.0344286,0,0001
1993-02-01,12.0,100.5,300.6775,101289.75,-0.25473404,2.2009325,0,0001
1993-02-01,12.0,100.75,300.87085,101287.25,-0.26401138,2.1682177,0,0001
1993-02-01,12.0,101.0,300.73413,101290.625,-0.33774185,2.1071825,0,0001
1993-02-01,12.0,101.25,300.71167,101289.25,-0.4095192,2.0139208,0,0001
1993-02-01,12.0,101.5,300.6189,101291.875,-0.38510513,1.7717333,0,0001
1993-03-01,14.0,99.5,,101050.0,0.21302032,1.0091848,0,0001
1993-03-01,14.0,99.75,,101043.125,-0.1614914,1.519927,0,0001
1993-03-01,14.0,100.0,,101042.625,-0.34264374,2.0033255,0,0001
1993-03-01,14.0,100.25,,101048.0,-0.3485031,2.28897,0,0001
1993-03-01,14.0,100.5,,101057.5,-0.44615936,2.2816458,0,0001
1993-03-01,14.0,100.75,,101070.125,-0.4403,1.9544973,0,0001
1993-03-01,14.0,101.0,,101078.0,-0.5360031,1.4530325,0,0001
1993-03-01,14.0,101.25,,101093.25,-0.5130539,0.9476614,0,0001
1993-03-01,14.0,101.5,,101108.25,-0.021354675,0.6971731,0,0001
1993-03-01,13.75,99.5,,101072.5,0.21253204,0.98330593,0,0001
1993-03-01,13.75,99.75,,101057.0,-0.18688202,1.4872122,0,0001
1993-03-01,13.75,100.0,,101057.0,-0.4578781,2.2220755,0,0001
1993-03-01,13.75,100.25,,101062.5,-0.4578781,2.525298,0,0001
1993-03-01,13.75,100.5,,101065.75,-0.10533905,2.776763,0,0001
1993-03-01,13.75,100.75,,101075.5,-0.045768738,2.4613333,0,0001
1993-03-01,13.75,101.0,,101080.625,-0.17272186,1.6961966,0,0001
1993-03-01,13.75,101.25,,101087.75,-0.29528046,1.367095,0,0001
1993-03-01,13.75,101.5,,101101.375,0.056770325,1.2035208,0,0001
1993-03-01,13.5,99.5,,101125.875,0.22229767,0.894927,0,0001
1993-03-01,13.5,99.75,,101064.75,-0.28405,1.4427786,0,0001
1993-03-01,13.5,100.0,,101064.625,-0.561882,2.2103567,0,0001
1993-03-01,13.5,100.25,,101075.125,-0.32604218,3.9715872,0,0001
1993-03-01,13.5,100.5,301.6416,101078.5,0.037727356,4.2342825,0,0001
1993-03-01,13.5,100.75,,101083.375,0.30042267,3.330474,0,0001
1993-03-01,13.5,101.0,,101089.25,0.10999298,2.1356497,0,0001
1993-03-01,13.5,101.25,,101099.5,-0.1585617,1.729888,0,0001
1993-03-01,13.5,101.5,,101115.0,0.07386017,1.7245169,0,0001
1993-03-01,13.25,99.5,,101164.25,0.2760086,0.60781765,0,0001
1993-03-01,13.25,99.75,,101095.125,-0.26696014,1.2425833,0,0001
1993-03-01,13.25,100.0,,101070.75,-0.8333664,3.1874075,0,0001
1993-03-01,13.25,100.25,301.61133,101081.25,-0.59703827,4.950591,0,0001
1993-03-01,13.25,100.5,301.61426,101088.75,0.16370392,5.367095,0,0001
1993-03-01,13.25,100.75,301.59277,101093.625,0.4976883,4.377349,0,0001
1993-03-01,13.25,101.0,,101103.625,0.16077423,2.455474,0,0001
1993-03-01,13.25,101.25,,101116.5,-0.14537811,1.8714895,0,0001
1993-03-01,13.25,101.5,,101126.875,0.013313293,1.8749075,0,0001
1993-03-01,13.0,99.5,,101190.5,0.28089142,0.41397,0,0001
1993-03-01,13.0,99.75,,101106.0,-0.1873703,1.1615286,0,0001
1993-03-01,13.0,100.0,301.5586,101080.0,-0.77721405,3.148345,0,0001
1993-03-01,13.0,100.25,301.5957,101086.75,-0.5574875,4.8417044,0,0001
1993-03-01,13.0,100.5,301.6211,101093.875,0.21155548,5.231353,0,0001
1993-03-01,13.0,100.75,301.55664,101104.0,0.41272736,4.420806,0,0001
1993-03-01,13.0,101.0,,101120.625,0.07874298,2.5399466,0,0001
1993-03-01,13.0,101.25,,101134.625,-0.07408905,1.8919973,0,0001
1993-03-01,13.0,101.5,,101135.625,-0.032585144,1.7591848,0,0001
1993-03-01,12.75,99.5,,101192.125,0.30677032,0.4759817,0,0001
1993-03-01,12.75,99.75,,101110.375,-0.1507492,1.2025442,0,0001
1993-03-01,12.75,100.0,,101087.0,-0.5643234,3.0951223,0,0001
1993-03-01,12.75,100.25,301.51758,101094.625,-0.32994843,4.7079153,0,0001
1993-03-01,12.75,100.5,301.59863,101100.5,0.20764923,4.9686575,0,0001
1993-03-01,12.75,100.75,301.52734,101109.625,0.25891876,4.174224,0,0001
1993-03-01,12.75,101.0,,101122.125,0.16223907,2.9291067,0,0001
1993-03-01,12.75,101.25,,101131.25,0.17053986,2.2098684,0,0001
1993-03-01,12.75,101.5,,101133.875,0.19641876,2.0135794,0,0001
1993-03-01,12.5,99.5,,101198.625,0.27747345,0.44863796,0,0001
1993-03-01,12.5,99.75,,101128.875,-0.040885925,1.2059622,0,0001
1993-03-01,12.5,100.0,301.50684,101097.625,-0.33141327,3.0921926,0,0001
1993-03-01,12.5,100.25,301.54297,101100.375,-0.09801483,4.5555716,0,0001
1993-03-01,12.5,100.5,301.61328,101107.875,0.3389969,4.7586966,0,0001
1993-03-01,12.5,100.75,301.65723,101115.375,0.40296173,4.509185,0,0001
1993-03-01,12.5,101.0,301.6416,101124.125,0.47620392,4.1561575,0,0001
1993-03-01,12.5,101.25,301.72656,101125.625,0.5758133,3.8260794,0,0001
1993-03-01,12.5,101.5,301.72168,101133.625,0.6827469,3.5462942,0,0001
1993-03-01,12.25,99.5,,101206.625,0.3306961,0.4007864,0,0001
1993-03-01,12.25,99.75,,101146.375,0.18470001,1.1380911,0,0001
1993-03-01,12.25,100.0,301.67773,101107.75,0.0391922,2.9422903,0,0001
1993-03-01,12.25,100.25,301.63477,101108.0,0.22571564,4.297759,0,0001
1993-03-01,12.25,100.5,301.6328,101116.125,0.49085236,4.450103,0,0001
1993-03-01,12.25,100.75,301.73145,101116.75,0.47815704,4.2132864,0,0001
1993-03-01,12.25,101.0,301.67383,101124.25,0.5098953,4.058013,0,0001
1993-03-01,12.25,101.25,301.78906,101125.5,0.5421219,3.8456106,0,0001
1993-03-01,12.25,101.5,301.75195,101133.125,0.58509064,3.530181,0,0001
1993-03-01,12.0,99.5,,101215.125,0.20423126,0.3900442,0,0001
1993-03-01,12.0,99.75,,101157.0,0.2398758,1.2367239,0,0001
1993-03-01,12.0,100.0,301.95117,101113.5,0.38636017,2.8475637,0,0001
1993-03-01,12.0,100.25,301.79395,101113.125,0.5391922,4.080962,0,0001
1993-03-01,12.0,100.5,301.64355,101123.375,0.5362625,4.219146,0,0001
1993-03-01,12.0,100.75,301.7129,101123.375,0.48011017,4.009673,0,0001
1993-03-01,12.0,101.0,301.64453,101130.125,0.40686798,3.809966,0,0001
1993-03-01,12.0,101.25,301.7578,101130.75,0.3829422,3.6776419,0,0001
1993-03-01,12.0,101.5,301.69336,101136.25,0.38684845,3.3578176,0,0001
1993-04-01,14.0,99.5,,100926.19,0.9307852,0.9029732,0,0001
1993-04-01,14.0,99.75,,100912.06,0.5269766,1.3560982,0,0001
1993-04-01,14.0,100.0,,100906.06,0.24182034,1.9029732,0,0001
1993-04-01,14.0,100.25,,100906.94,0.026976585,2.331684,0,0001
1993-04-01,14.0,100.5,,100915.19,-0.267457,2.4054146,0,0001
1993-04-01,14.0,100.75,,100929.44,-0.33483982,2.1187935,0,0001
1993-04-01,14.0,101.0,,100937.81,-0.48571873,1.6441841,0,0001
1993-04-01,14.0,101.25,,100955.19,-0.5389414,1.1954536,0,0001
1993-04-01,14.0,101.5,,100972.56,-0.04919529,1.013813,0,0001
1993-04-01,13.75,99.5,,100951.19,0.83801174,0.83314896,0,0001
1993-04-01,13.75,99.75,,100927.81,0.388793,1.2833443,0,0001
1993-04-01,13.75,100.0,,100922.56,-0.090210915,2.0943794,0,0001
1993-04-01,13.75,100.25,,100923.69,-0.298707,2.5401802,0,0001
1993-04-01,13.75,100.5,,100925.56,-0.038453102,2.9059029,0,0001
1993-04-01,13.75,100.75,,100936.31,-0.03015232,2.6373482,0,0001
1993-04-01,13.75,101.0,,100941.44,-0.17956638,1.9205513,0,0001
1993-04-01,13.75,101.25,,100950.44,-0.34411716,1.6627388,0,0001
1993-04-01,13.75,101.5,,100966.69,-0.0057382584,1.529438,0,0001
1993-04-01,13.5,99.5,,101008.69,0.732543,0.7545357,0,0001
1993-04-01,13.5,99.75,,100935.06,0.050414085,1.2652779,0,0001
1993-04-01,13.5,100.0,,100929.69,-0.43640232,2.1060982,0,0001
1993-04-01,13.5,100.25,,100940.06,-0.38659763,3.8595161,0,0001
1993-04-01,13.5,100.5,302.91748,100942.06,-0.11511326,4.234028,0,0001
1993-04-01,13.5,100.75,,100946.19,0.19201565,3.4610786,0,0001
1993-04-01,13.5,101.0,,100951.56,0.006468773,2.3614693,0,0001
1993-04-01,13.5,101.25,,100964.69,-0.23767185,1.9898872,0,0001
1993-04-01,13.5,101.5,,100982.31,0.004515648,1.9732857,0,0001
1993-04-01,13.25,99.5,,101047.81,0.69738674,0.48646927,0,0001
1993-04-01,13.25,99.75,,100965.81,-0.055054665,1.0929146,0,0001
1993-04-01,13.25,100.0,,100937.19,-0.9115,2.9898872,0,0001
1993-04-01,13.25,100.25,302.90088,100947.69,-0.861207,4.74477,0,0001
1993-04-01,13.25,100.5,302.87744,100955.06,-0.16589451,5.1886177,0,0001
1993-04-01,13.25,100.75,302.83154,100958.81,0.22521877,4.3424263,0,0001
1993-04-01,13.25,101.0,,100968.31,-0.023804665,2.5929146,0,0001
1993-04-01,13.25,101.25,,100984.56,-0.2523203,2.0152779,0,0001
1993-04-01,13.25,101.5,,100995.69,-0.051636696,2.0157661,0,0001
1993-04-01,13.0,99.5,,101074.56,0.6627188,0.27162552,0,0001
1993-04-01,13.0,99.75,,100976.31,-0.046265602,1.0279732,0,0001
1993-04-01,13.0,100.0,302.85107,100946.19,-0.9290781,2.9415474,0,0001
1993-04-01,13.0,100.25,302.86768,100953.44,-0.9110117,4.5338326,0,0001
1993-04-01,13.0,100.5,302.86865,100960.44,-0.20739841,4.9312935,0,0001
1993-04-01,13.0,100.75,302.79346,100970.69,0.054808617,4.26186,0,0001
1993-04-01,13.0,101.0,,100987.69,-0.17224216,2.5582466,0,0001
1993-04-01,13.0,101.25,,101004.81,-0.22497654,1.9215279,0,0001
1993-04-01,13.0,101.5,,101005.31,-0.10290623,1.8224068,0,0001
1993-04-01,12.75,99.5,,101074.94,0.71252346,0.3448677,0,0001
1993-04-01,12.75,99.75,,100980.06,0.00012111664,1.0538521,0,0001
1993-04-01,12.75,100.0,,100953.31,-0.7630625,2.8341255,0,0001
1993-04-01,12.75,100.25,302.75537,100961.69,-0.73816013,4.3482857,0,0001
1993-04-01,12.75,100.5,302.79443,100967.56,-0.2469492,4.6358833,0,0001
1993-04-01,12.75,100.75,302.68506,100976.94,-0.14196873,3.9786568,0,0001
1993-04-01,12.75,101.0,,100989.44,-0.1610117,2.8648872,0,0001
1993-04-01,12.75,101.25,,101000.31,-0.08386326,2.152485,0,0001
1993-04-01,12.75,101.5,,101002.81,-0.0013437271,2.0108833,0,0001
1993-04-01,12.5,99.5,,101081.94,0.64758205,0.29164505,0,0001
1993-04-01,12.5,99.75,,100998.81,0.11584377,1.0621529,0,0001
1993-04-01,12.5,100.0,302.71826,100963.19,-0.55261326,2.8180122,0,0001
1993-04-01,12.5,100.25,302.73584,100966.81,-0.5281992,4.162739,0,0001
1993-04-01,12.5,100.5,302.74365,100975.31,-0.10730076,4.3946724,0,0001
1993-04-01,12.5,100.75,302.70654,100983.19,-0.06091404,4.2301216,0,0001
1993-04-01,12.5,101.0,302.70557,100992.31,0.006957054,3.9195747,0,0001
1993-04-01,12.5,101.25,302.84033,100994.06,0.07238674,3.614399,0,0001
1993-04-01,12.5,101.5,302.8706,101002.81,0.14221096,3.36977,0,0001
1993-04-01,12.25,99.5,,101090.44,0.7139883,0.21644974,0,0001
1993-04-01,12.25,99.75,,101016.44,0.36584377,0.97670364,0,0001
1993-04-01,12.25,100.0,302.84424,100972.56,-0.17468357,2.6642036,0,0001
1993-04-01,12.25,100.25,302.73975,100974.56,-0.1688242,3.8912544,0,0001
1993-04-01,12.25,100.5,302.64307,100984.19,0.1412344,4.038227,0,0001
1993-04-01,12.25,100.75,302.6958,100984.56,0.12707424,3.8409615,0,0001
1993-04-01,12.25,101.0,302.6499,100992.94,0.11926174,3.6851997,0,0001
1993-04-01,12.25,101.25,302.78662,100993.69,0.12902737,3.485981,0,0001
1993-04-01,12.25,101.5,302.77295,101001.81,0.09826565,3.2105904,0,0001
1993-04-01,12.0,99.5,,101096.31,0.6129141,0.19252396,0,0001
1993-04-01,12.0,99.75,,101025.94,0.4122305,1.076313,0,0001
1993-04-01,12.0,100.0,302.93604,100978.06,0.24865627,2.5777779,0,0001
1993-04-01,12.0,100.25,302.7671,100979.44,0.27600002,3.6725044,0,0001
1993-04-01,12.0,100.5,302.60596,100991.06,0.34875393,3.7711372,0,0001
1993-04-01,12.0,100.75,302.7085,100991.06,0.29650784,3.5904732,0,0001
1993-04-01,12.0,101.0,302.58154,100998.69,0.19152737,3.3844185,0,0001
1993-04-01,12.0,101.25,302.64502,100999.19,0.14514065,3.2437935,0,0001
1993-04-01,12.0,101.5,302.59814,101005.19,0.08312893,2.951313,0,0001
1993-05-01,14.0,99.5,,100794.5,0.8875103,1.0787163,0,0001
1993-05-01,14.0,99.75,,100782.625,0.4939556,1.5396538,0,0001
1993-05-01,14.0,100.0,,100778.75,0.18096733,2.0220757,0,0001
1993-05-01,14.0,100.25,,100781.75,0.013486862,2.456646,0,0001
1993-05-01,14.0,100.5,,100790.25,-0.22918892,2.5669975,0,0001
1993-05-01,14.0,100.75,,100804.5,-0.30926704,2.3692436,0,0001
1993-05-01,14.0,101.0,,100814.625,-0.53778267,1.894146,0,0001
1993-05-01,14.0,101.25,,100834.375,-0.6046772,1.3531303,0,0001
1993-05-01,14.0,101.5,,100854.125,-0.10858345,1.1163139,0,0001
1993-05-01,13.75,99.5,,100816.875,0.76348686,0.9581108,0,0001
1993-05-01,13.75,99.75,,100796.0,0.3274517,1.4043999,0,0001
1993-05-01,13.75,100.0,,100793.0,-0.06268501,2.1768608,0,0001
1993-05-01,13.75,100.25,,100796.25,-0.22332954,2.6294975,0,0001
1993-05-01,13.75,100.5,,100800.25,0.03545952,3.0611382,0,0001
1993-05-01,13.75,100.75,,100811.75,0.033018112,2.8707085,0,0001
1993-05-01,13.75,101.0,,100818.375,-0.13641548,2.1919975,0,0001
1993-05-01,13.75,101.25,,100828.5,-0.31414986,1.8736382,0,0001
1993-05-01,13.75,101.5,,100846.125,0.025205612,1.684185,0,0001
1993-05-01,13.5,99.5,,100874.25,0.7473736,0.9434624,0,0001
1993-05-01,13.5,99.75,,100802.125,0.08721733,1.4390678,0,0001
1993-05-01,13.5,100.0,,100799.125,-0.30829048,2.2403374,0,0001
1993-05-01,13.5,100.25,,100810.5,-0.21600533,3.9903374,0,0001
1993-05-01,13.5,100.5,303.76025,100814.625,0.05206108,4.430767,0,0001
1993-05-01,13.5,100.75,,100821.5,0.32647514,3.694439,0,0001
